date,state,deaths_new,deaths_bird,deaths_new_dod,deaths_bird_dod,deaths_pvax,deaths_fvax,
17/3/2020,Johor,1,0,1,0,0,0,
17/3/2020,Kedah,0,0,0,0,0,0,
17/3/2020,Kelantan,0,0,0,0,0,0,
17/3/2020,Melaka,0,0,0,0,0,0,
17/3/2020,Negeri Sembilan,0,0,0,0,0,0,
17/3/2020,Pahang,0,0,0,0,0,0,
17/3/2020,Perak,0,0,0,0,0,0,
17/3/2020,Perlis,0,0,0,0,0,0,
17/3/2020,Pulau Pinang,0,0,0,0,0,0,
17/3/2020,Sabah,0,0,0,0,0,0,
17/3/2020,Sarawak,1,0,1,0,0,0,
17/3/2020,Selangor,0,0,0,0,0,0,
17/3/2020,Terengganu,0,0,0,0,0,0,
17/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
17/3/2020,W.P. Labuan,0,0,0,0,0,0,
17/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
18/3/2020,Johor,0,0,0,0,0,0,
18/3/2020,Kedah,0,0,0,0,0,0,
18/3/2020,Kelantan,0,0,0,0,0,0,
18/3/2020,Melaka,0,0,0,0,0,0,
18/3/2020,Negeri Sembilan,0,0,0,0,0,0,
18/3/2020,Pahang,0,0,0,0,0,0,
18/3/2020,Perak,0,0,0,0,0,0,
18/3/2020,Perlis,0,0,0,0,0,0,
18/3/2020,Pulau Pinang,0,0,0,0,0,0,
18/3/2020,Sabah,0,0,0,0,0,0,
18/3/2020,Sarawak,0,0,0,0,0,0,
18/3/2020,Selangor,0,0,0,0,0,0,
18/3/2020,Terengganu,0,0,0,0,0,0,
18/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
18/3/2020,W.P. Labuan,0,0,0,0,0,0,
18/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
19/3/2020,Johor,0,0,0,0,0,0,
19/3/2020,Kedah,0,0,0,0,0,0,
19/3/2020,Kelantan,0,0,0,0,0,0,
19/3/2020,Melaka,0,0,0,0,0,0,
19/3/2020,Negeri Sembilan,0,0,0,0,0,0,
19/3/2020,Pahang,0,0,0,0,0,0,
19/3/2020,Perak,0,0,0,0,0,0,
19/3/2020,Perlis,0,0,0,0,0,0,
19/3/2020,Pulau Pinang,0,0,0,0,0,0,
19/3/2020,Sabah,0,0,0,0,0,0,
19/3/2020,Sarawak,0,0,0,0,0,0,
19/3/2020,Selangor,0,0,0,0,0,0,
19/3/2020,Terengganu,0,0,0,0,0,0,
19/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
19/3/2020,W.P. Labuan,0,0,0,0,0,0,
19/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
20/3/2020,Johor,0,0,0,0,0,0,
20/3/2020,Kedah,0,0,0,0,0,0,
20/3/2020,Kelantan,0,0,0,0,0,0,
20/3/2020,Melaka,0,0,0,0,0,0,
20/3/2020,Negeri Sembilan,0,0,0,0,0,0,
20/3/2020,Pahang,0,0,0,0,0,0,
20/3/2020,Perak,0,0,0,0,0,0,
20/3/2020,Perlis,0,0,0,0,0,0,
20/3/2020,Pulau Pinang,0,0,0,0,0,0,
20/3/2020,Sabah,1,0,1,0,0,0,
20/3/2020,Sarawak,0,0,0,0,0,0,
20/3/2020,Selangor,0,0,0,0,0,0,
20/3/2020,Terengganu,0,0,0,0,0,0,
20/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
20/3/2020,W.P. Labuan,0,0,0,0,0,0,
20/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
21/3/2020,Johor,0,0,0,0,0,0,
21/3/2020,Kedah,0,0,0,0,0,0,
21/3/2020,Kelantan,1,0,1,0,0,0,
21/3/2020,Melaka,1,0,1,0,0,0,
21/3/2020,Negeri Sembilan,0,0,0,0,0,0,
21/3/2020,Pahang,0,0,0,0,0,0,
21/3/2020,Perak,0,0,0,0,0,0,
21/3/2020,Perlis,0,0,0,0,0,0,
21/3/2020,Pulau Pinang,0,0,0,0,0,0,
21/3/2020,Sabah,0,0,0,0,0,0,
21/3/2020,Sarawak,1,0,1,0,0,0,
21/3/2020,Selangor,0,0,0,0,0,0,
21/3/2020,Terengganu,0,0,0,0,0,0,
21/3/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
21/3/2020,W.P. Labuan,0,0,0,0,0,0,
21/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
22/3/2020,Johor,0,0,0,0,0,0,
22/3/2020,Kedah,0,0,0,0,0,0,
22/3/2020,Kelantan,0,0,0,0,0,0,
22/3/2020,Melaka,0,0,0,0,0,0,
22/3/2020,Negeri Sembilan,0,0,0,0,0,0,
22/3/2020,Pahang,0,0,0,0,0,0,
22/3/2020,Perak,0,0,0,0,0,0,
22/3/2020,Perlis,1,0,1,0,0,0,
22/3/2020,Pulau Pinang,1,0,1,0,0,0,
22/3/2020,Sabah,0,0,0,0,0,0,
22/3/2020,Sarawak,1,1,1,1,0,0,
22/3/2020,Selangor,0,0,0,0,0,0,
22/3/2020,Terengganu,0,0,0,0,0,0,
22/3/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
22/3/2020,W.P. Labuan,0,0,0,0,0,0,
22/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
23/3/2020,Johor,3,0,3,0,0,0,
23/3/2020,Kedah,0,0,0,0,0,0,
23/3/2020,Kelantan,0,0,0,0,0,0,
23/3/2020,Melaka,0,0,0,0,0,0,
23/3/2020,Negeri Sembilan,0,0,0,0,0,0,
23/3/2020,Pahang,0,0,0,0,0,0,
23/3/2020,Perak,0,0,0,0,0,0,
23/3/2020,Perlis,0,0,0,0,0,0,
23/3/2020,Pulau Pinang,0,0,0,0,0,0,
23/3/2020,Sabah,0,0,0,0,0,0,
23/3/2020,Sarawak,2,0,2,0,0,0,
23/3/2020,Selangor,0,0,0,0,0,0,
23/3/2020,Terengganu,0,0,0,0,0,0,
23/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
23/3/2020,W.P. Labuan,0,0,0,0,0,0,
23/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
24/3/2020,Johor,0,0,0,0,0,0,
24/3/2020,Kedah,0,0,0,0,0,0,
24/3/2020,Kelantan,0,0,0,0,0,0,
24/3/2020,Melaka,1,0,1,0,0,0,
24/3/2020,Negeri Sembilan,0,0,0,0,0,0,
24/3/2020,Pahang,0,0,0,0,0,0,
24/3/2020,Perak,0,0,0,0,0,0,
24/3/2020,Perlis,0,0,0,0,0,0,
24/3/2020,Pulau Pinang,0,0,0,0,0,0,
24/3/2020,Sabah,0,0,0,0,0,0,
24/3/2020,Sarawak,0,0,0,0,0,0,
24/3/2020,Selangor,1,0,1,0,0,0,
24/3/2020,Terengganu,0,0,0,0,0,0,
24/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
24/3/2020,W.P. Labuan,0,0,0,0,0,0,
24/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
25/3/2020,Johor,2,0,2,0,0,0,
25/3/2020,Kedah,0,0,0,0,0,0,
25/3/2020,Kelantan,0,0,0,0,0,0,
25/3/2020,Melaka,0,0,0,0,0,0,
25/3/2020,Negeri Sembilan,0,0,0,0,0,0,
25/3/2020,Pahang,0,0,0,0,0,0,
25/3/2020,Perak,1,0,1,0,0,0,
25/3/2020,Perlis,0,0,0,0,0,0,
25/3/2020,Pulau Pinang,0,0,0,0,0,0,
25/3/2020,Sabah,0,0,0,0,0,0,
25/3/2020,Sarawak,0,0,0,0,0,0,
25/3/2020,Selangor,0,0,0,0,0,0,
25/3/2020,Terengganu,0,0,0,0,0,0,
25/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
25/3/2020,W.P. Labuan,0,0,0,0,0,0,
25/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
26/3/2020,Johor,1,0,1,0,0,0,
26/3/2020,Kedah,1,0,1,0,0,0,
26/3/2020,Kelantan,1,0,1,0,0,0,
26/3/2020,Melaka,0,0,0,0,0,0,
26/3/2020,Negeri Sembilan,0,0,0,0,0,0,
26/3/2020,Pahang,0,0,0,0,0,0,
26/3/2020,Perak,1,0,1,0,0,0,
26/3/2020,Perlis,0,0,0,0,0,0,
26/3/2020,Pulau Pinang,0,0,0,0,0,0,
26/3/2020,Sabah,0,0,0,0,0,0,
26/3/2020,Sarawak,0,0,0,0,0,0,
26/3/2020,Selangor,0,0,0,0,0,0,
26/3/2020,Terengganu,0,0,0,0,0,0,
26/3/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
26/3/2020,W.P. Labuan,0,0,0,0,0,0,
26/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
27/3/2020,Johor,0,0,0,0,0,0,
27/3/2020,Kedah,0,0,0,0,0,0,
27/3/2020,Kelantan,0,0,0,0,0,0,
27/3/2020,Melaka,0,0,0,0,0,0,
27/3/2020,Negeri Sembilan,0,0,0,0,0,0,
27/3/2020,Pahang,0,0,0,0,0,0,
27/3/2020,Perak,0,0,0,0,0,0,
27/3/2020,Perlis,0,0,0,0,0,0,
27/3/2020,Pulau Pinang,0,0,0,0,0,0,
27/3/2020,Sabah,0,0,0,0,0,0,
27/3/2020,Sarawak,0,0,0,0,0,0,
27/3/2020,Selangor,1,0,1,0,0,0,
27/3/2020,Terengganu,0,0,0,0,0,0,
27/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
27/3/2020,W.P. Labuan,0,0,0,0,0,0,
27/3/2020,W.P. Putrajaya,1,1,1,1,0,0,
28/3/2020,Johor,2,0,2,0,0,0,
28/3/2020,Kedah,0,0,0,0,0,0,
28/3/2020,Kelantan,0,0,0,0,0,0,
28/3/2020,Melaka,0,0,0,0,0,0,
28/3/2020,Negeri Sembilan,1,0,1,0,0,0,
28/3/2020,Pahang,0,0,0,0,0,0,
28/3/2020,Perak,1,0,1,0,0,0,
28/3/2020,Perlis,0,0,0,0,0,0,
28/3/2020,Pulau Pinang,0,0,0,0,0,0,
28/3/2020,Sabah,0,0,0,0,0,0,
28/3/2020,Sarawak,0,0,0,0,0,0,
28/3/2020,Selangor,1,0,1,0,0,0,
28/3/2020,Terengganu,0,0,0,0,0,0,
28/3/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
28/3/2020,W.P. Labuan,0,0,0,0,0,0,
28/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
29/3/2020,Johor,2,0,2,0,0,0,
29/3/2020,Kedah,0,0,0,0,0,0,
29/3/2020,Kelantan,0,0,0,0,0,0,
29/3/2020,Melaka,0,0,0,0,0,0,
29/3/2020,Negeri Sembilan,0,0,0,0,0,0,
29/3/2020,Pahang,0,0,0,0,0,0,
29/3/2020,Perak,0,0,0,0,0,0,
29/3/2020,Perlis,0,0,0,0,0,0,
29/3/2020,Pulau Pinang,0,0,0,0,0,0,
29/3/2020,Sabah,0,0,0,0,0,0,
29/3/2020,Sarawak,0,0,0,0,0,0,
29/3/2020,Selangor,2,0,2,0,0,0,
29/3/2020,Terengganu,0,0,0,0,0,0,
29/3/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
29/3/2020,W.P. Labuan,0,0,0,0,0,0,
29/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
30/3/2020,Johor,0,0,0,0,0,0,
30/3/2020,Kedah,0,0,0,0,0,0,
30/3/2020,Kelantan,0,0,0,0,0,0,
30/3/2020,Melaka,0,0,0,0,0,0,
30/3/2020,Negeri Sembilan,1,0,1,0,0,0,
30/3/2020,Pahang,0,0,0,0,0,0,
30/3/2020,Perak,0,0,0,0,0,0,
30/3/2020,Perlis,0,0,0,0,0,0,
30/3/2020,Pulau Pinang,0,0,0,0,0,0,
30/3/2020,Sabah,0,0,0,0,0,0,
30/3/2020,Sarawak,2,0,2,0,0,0,
30/3/2020,Selangor,1,0,1,0,0,0,
30/3/2020,Terengganu,0,0,0,0,0,0,
30/3/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
30/3/2020,W.P. Labuan,0,0,0,0,0,0,
30/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
31/3/2020,Johor,1,0,1,0,0,0,
31/3/2020,Kedah,0,0,0,0,0,0,
31/3/2020,Kelantan,0,0,0,0,0,0,
31/3/2020,Melaka,0,0,0,0,0,0,
31/3/2020,Negeri Sembilan,0,0,0,0,0,0,
31/3/2020,Pahang,0,0,0,0,0,0,
31/3/2020,Perak,0,0,0,0,0,0,
31/3/2020,Perlis,0,0,0,0,0,0,
31/3/2020,Pulau Pinang,0,0,0,0,0,0,
31/3/2020,Sabah,0,0,0,0,0,0,
31/3/2020,Sarawak,1,0,1,0,0,0,
31/3/2020,Selangor,1,0,1,0,0,0,
31/3/2020,Terengganu,0,0,0,0,0,0,
31/3/2020,W.P. Kuala Lumpur,2,0,2,0,0,0,
31/3/2020,W.P. Labuan,0,0,0,0,0,0,
31/3/2020,W.P. Putrajaya,0,0,0,0,0,0,
1/4/2020,Johor,0,0,0,0,0,0,
1/4/2020,Kedah,0,0,0,0,0,0,
1/4/2020,Kelantan,0,0,0,0,0,0,
1/4/2020,Melaka,0,0,0,0,0,0,
1/4/2020,Negeri Sembilan,0,0,0,0,0,0,
1/4/2020,Pahang,0,0,0,0,0,0,
1/4/2020,Perak,0,0,0,0,0,0,
1/4/2020,Perlis,0,0,0,0,0,0,
1/4/2020,Pulau Pinang,0,0,0,0,0,0,
1/4/2020,Sabah,0,0,0,0,0,0,
1/4/2020,Sarawak,1,0,1,0,0,0,
1/4/2020,Selangor,1,0,1,0,0,0,
1/4/2020,Terengganu,0,0,0,0,0,0,
1/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
1/4/2020,W.P. Labuan,0,0,0,0,0,0,
1/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
2/4/2020,Johor,1,0,1,0,0,0,
2/4/2020,Kedah,0,0,0,0,0,0,
2/4/2020,Kelantan,0,0,0,0,0,0,
2/4/2020,Melaka,0,0,0,0,0,0,
2/4/2020,Negeri Sembilan,1,0,1,0,0,0,
2/4/2020,Pahang,0,0,0,0,0,0,
2/4/2020,Perak,0,0,0,0,0,0,
2/4/2020,Perlis,0,0,0,0,0,0,
2/4/2020,Pulau Pinang,0,0,0,0,0,0,
2/4/2020,Sabah,0,0,0,0,0,0,
2/4/2020,Sarawak,0,0,0,0,0,0,
2/4/2020,Selangor,0,0,0,0,0,0,
2/4/2020,Terengganu,0,0,0,0,0,0,
2/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
2/4/2020,W.P. Labuan,0,0,0,0,0,0,
2/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
3/4/2020,Johor,0,0,0,0,0,0,
3/4/2020,Kedah,0,0,0,0,0,0,
3/4/2020,Kelantan,1,0,1,0,0,0,
3/4/2020,Melaka,0,0,0,0,0,0,
3/4/2020,Negeri Sembilan,1,0,1,0,0,0,
3/4/2020,Pahang,1,0,1,0,0,0,
3/4/2020,Perak,1,0,1,0,0,0,
3/4/2020,Perlis,0,0,0,0,0,0,
3/4/2020,Pulau Pinang,0,0,0,0,0,0,
3/4/2020,Sabah,0,0,0,0,0,0,
3/4/2020,Sarawak,1,0,1,0,0,0,
3/4/2020,Selangor,0,0,0,0,0,0,
3/4/2020,Terengganu,0,0,0,0,0,0,
3/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
3/4/2020,W.P. Labuan,0,0,0,0,0,0,
3/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
4/4/2020,Johor,0,0,0,0,0,0,
4/4/2020,Kedah,0,0,0,0,0,0,
4/4/2020,Kelantan,0,0,0,0,0,0,
4/4/2020,Melaka,0,0,0,0,0,0,
4/4/2020,Negeri Sembilan,0,0,0,0,0,0,
4/4/2020,Pahang,0,0,0,0,0,0,
4/4/2020,Perak,0,0,0,0,0,0,
4/4/2020,Perlis,0,0,0,0,0,0,
4/4/2020,Pulau Pinang,0,0,0,0,0,0,
4/4/2020,Sabah,1,0,1,0,0,0,
4/4/2020,Sarawak,1,0,1,0,0,0,
4/4/2020,Selangor,0,0,0,0,0,0,
4/4/2020,Terengganu,0,0,0,0,0,0,
4/4/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
4/4/2020,W.P. Labuan,0,0,0,0,0,0,
4/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
5/4/2020,Johor,0,0,0,0,0,0,
5/4/2020,Kedah,0,0,0,0,0,0,
5/4/2020,Kelantan,0,0,0,0,0,0,
5/4/2020,Melaka,0,0,0,0,0,0,
5/4/2020,Negeri Sembilan,0,0,0,0,0,0,
5/4/2020,Pahang,0,0,0,0,0,0,
5/4/2020,Perak,0,0,0,0,0,0,
5/4/2020,Perlis,0,0,0,0,0,0,
5/4/2020,Pulau Pinang,0,0,0,0,0,0,
5/4/2020,Sabah,0,0,0,0,0,0,
5/4/2020,Sarawak,1,0,1,0,0,0,
5/4/2020,Selangor,0,0,0,0,0,0,
5/4/2020,Terengganu,1,0,1,0,0,0,
5/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
5/4/2020,W.P. Labuan,0,0,0,0,0,0,
5/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
6/4/2020,Johor,0,0,0,0,0,0,
6/4/2020,Kedah,0,0,0,0,0,0,
6/4/2020,Kelantan,0,0,0,0,0,0,
6/4/2020,Melaka,0,0,0,0,0,0,
6/4/2020,Negeri Sembilan,0,0,0,0,0,0,
6/4/2020,Pahang,0,0,0,0,0,0,
6/4/2020,Perak,0,0,0,0,0,0,
6/4/2020,Perlis,1,0,1,0,0,0,
6/4/2020,Pulau Pinang,0,0,0,0,0,0,
6/4/2020,Sabah,1,1,1,1,0,0,
6/4/2020,Sarawak,0,0,0,0,0,0,
6/4/2020,Selangor,0,0,0,0,0,0,
6/4/2020,Terengganu,0,0,0,0,0,0,
6/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
6/4/2020,W.P. Labuan,0,0,0,0,0,0,
6/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
7/4/2020,Johor,0,0,0,0,0,0,
7/4/2020,Kedah,0,0,0,0,0,0,
7/4/2020,Kelantan,0,0,0,0,0,0,
7/4/2020,Melaka,0,0,0,0,0,0,
7/4/2020,Negeri Sembilan,1,0,1,0,0,0,
7/4/2020,Pahang,0,0,0,0,0,0,
7/4/2020,Perak,0,0,0,0,0,0,
7/4/2020,Perlis,0,0,0,0,0,0,
7/4/2020,Pulau Pinang,0,0,0,0,0,0,
7/4/2020,Sabah,0,0,0,0,0,0,
7/4/2020,Sarawak,0,0,0,0,0,0,
7/4/2020,Selangor,0,0,0,0,0,0,
7/4/2020,Terengganu,0,0,0,0,0,0,
7/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
7/4/2020,W.P. Labuan,0,0,0,0,0,0,
7/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
8/4/2020,Johor,0,0,0,0,0,0,
8/4/2020,Kedah,0,0,0,0,0,0,
8/4/2020,Kelantan,0,0,0,0,0,0,
8/4/2020,Melaka,0,0,0,0,0,0,
8/4/2020,Negeri Sembilan,0,0,0,0,0,0,
8/4/2020,Pahang,0,0,0,0,0,0,
8/4/2020,Perak,0,0,0,0,0,0,
8/4/2020,Perlis,0,0,0,0,0,0,
8/4/2020,Pulau Pinang,0,0,0,0,0,0,
8/4/2020,Sabah,0,0,0,0,0,0,
8/4/2020,Sarawak,0,0,0,0,0,0,
8/4/2020,Selangor,0,0,0,0,0,0,
8/4/2020,Terengganu,0,0,0,0,0,0,
8/4/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
8/4/2020,W.P. Labuan,0,0,0,0,0,0,
8/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
9/4/2020,Johor,0,0,0,0,0,0,
9/4/2020,Kedah,0,0,0,0,0,0,
9/4/2020,Kelantan,0,0,0,0,0,0,
9/4/2020,Melaka,1,0,1,0,0,0,
9/4/2020,Negeri Sembilan,0,0,0,0,0,0,
9/4/2020,Pahang,0,0,0,0,0,0,
9/4/2020,Perak,0,0,0,0,0,0,
9/4/2020,Perlis,0,0,0,0,0,0,
9/4/2020,Pulau Pinang,0,0,0,0,0,0,
9/4/2020,Sabah,0,0,0,0,0,0,
9/4/2020,Sarawak,1,0,1,0,0,0,
9/4/2020,Selangor,0,0,0,0,0,0,
9/4/2020,Terengganu,0,0,0,0,0,0,
9/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
9/4/2020,W.P. Labuan,0,0,0,0,0,0,
9/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
10/4/2020,Johor,0,0,0,0,0,0,
10/4/2020,Kedah,0,0,0,0,0,0,
10/4/2020,Kelantan,0,0,0,0,0,0,
10/4/2020,Melaka,0,0,0,0,0,0,
10/4/2020,Negeri Sembilan,0,0,0,0,0,0,
10/4/2020,Pahang,0,0,0,0,0,0,
10/4/2020,Perak,0,0,0,0,0,0,
10/4/2020,Perlis,0,0,0,0,0,0,
10/4/2020,Pulau Pinang,0,0,0,0,0,0,
10/4/2020,Sabah,1,0,1,0,0,0,
10/4/2020,Sarawak,0,0,0,0,0,0,
10/4/2020,Selangor,2,0,2,0,0,0,
10/4/2020,Terengganu,0,0,0,0,0,0,
10/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
10/4/2020,W.P. Labuan,0,0,0,0,0,0,
10/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
11/4/2020,Johor,0,0,0,0,0,0,
11/4/2020,Kedah,0,0,0,0,0,0,
11/4/2020,Kelantan,0,0,0,0,0,0,
11/4/2020,Melaka,0,0,0,0,0,0,
11/4/2020,Negeri Sembilan,1,0,1,0,0,0,
11/4/2020,Pahang,0,0,0,0,0,0,
11/4/2020,Perak,1,0,1,0,0,0,
11/4/2020,Perlis,0,0,0,0,0,0,
11/4/2020,Pulau Pinang,0,0,0,0,0,0,
11/4/2020,Sabah,0,0,0,0,0,0,
11/4/2020,Sarawak,0,0,0,0,0,0,
11/4/2020,Selangor,0,0,0,0,0,0,
11/4/2020,Terengganu,0,0,0,0,0,0,
11/4/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
11/4/2020,W.P. Labuan,0,0,0,0,0,0,
11/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
12/4/2020,Johor,0,0,0,0,0,0,
12/4/2020,Kedah,0,0,0,0,0,0,
12/4/2020,Kelantan,0,0,0,0,0,0,
12/4/2020,Melaka,0,0,0,0,0,0,
12/4/2020,Negeri Sembilan,1,0,1,0,0,0,
12/4/2020,Pahang,0,0,0,0,0,0,
12/4/2020,Perak,1,0,1,0,0,0,
12/4/2020,Perlis,0,0,0,0,0,0,
12/4/2020,Pulau Pinang,0,0,0,0,0,0,
12/4/2020,Sabah,0,0,0,0,0,0,
12/4/2020,Sarawak,1,0,1,0,0,0,
12/4/2020,Selangor,0,0,0,0,0,0,
12/4/2020,Terengganu,0,0,0,0,0,0,
12/4/2020,W.P. Kuala Lumpur,2,0,2,0,0,0,
12/4/2020,W.P. Labuan,0,0,0,0,0,0,
12/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
13/4/2020,Johor,0,0,0,0,0,0,
13/4/2020,Kedah,0,0,0,0,0,0,
13/4/2020,Kelantan,0,0,0,0,0,0,
13/4/2020,Melaka,1,0,1,0,0,0,
13/4/2020,Negeri Sembilan,0,0,0,0,0,0,
13/4/2020,Pahang,0,0,0,0,0,0,
13/4/2020,Perak,0,0,0,0,0,0,
13/4/2020,Perlis,0,0,0,0,0,0,
13/4/2020,Pulau Pinang,0,0,0,0,0,0,
13/4/2020,Sabah,0,0,0,0,0,0,
13/4/2020,Sarawak,0,0,0,0,0,0,
13/4/2020,Selangor,0,0,0,0,0,0,
13/4/2020,Terengganu,0,0,0,0,0,0,
13/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
13/4/2020,W.P. Labuan,0,0,0,0,0,0,
13/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
14/4/2020,Johor,1,0,1,0,0,0,
14/4/2020,Kedah,0,0,0,0,0,0,
14/4/2020,Kelantan,0,0,0,0,0,0,
14/4/2020,Melaka,1,0,1,0,0,0,
14/4/2020,Negeri Sembilan,0,0,0,0,0,0,
14/4/2020,Pahang,0,0,0,0,0,0,
14/4/2020,Perak,0,0,0,0,0,0,
14/4/2020,Perlis,0,0,0,0,0,0,
14/4/2020,Pulau Pinang,0,0,0,0,0,0,
14/4/2020,Sabah,0,0,0,0,0,0,
14/4/2020,Sarawak,0,0,0,0,0,0,
14/4/2020,Selangor,1,0,1,0,0,0,
14/4/2020,Terengganu,0,0,0,0,0,0,
14/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
14/4/2020,W.P. Labuan,0,0,0,0,0,0,
14/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
15/4/2020,Johor,0,0,0,0,0,0,
15/4/2020,Kedah,0,0,0,0,0,0,
15/4/2020,Kelantan,0,0,0,0,0,0,
15/4/2020,Melaka,0,0,0,0,0,0,
15/4/2020,Negeri Sembilan,0,0,0,0,0,0,
15/4/2020,Pahang,0,0,0,0,0,0,
15/4/2020,Perak,0,0,0,0,0,0,
15/4/2020,Perlis,0,0,0,0,0,0,
15/4/2020,Pulau Pinang,0,0,0,0,0,0,
15/4/2020,Sabah,0,0,0,0,0,0,
15/4/2020,Sarawak,0,0,0,0,0,0,
15/4/2020,Selangor,1,0,1,0,0,0,
15/4/2020,Terengganu,0,0,0,0,0,0,
15/4/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
15/4/2020,W.P. Labuan,0,0,0,0,0,0,
15/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
16/4/2020,Johor,0,0,0,0,0,0,
16/4/2020,Kedah,0,0,0,0,0,0,
16/4/2020,Kelantan,0,0,0,0,0,0,
16/4/2020,Melaka,0,0,0,0,0,0,
16/4/2020,Negeri Sembilan,0,0,0,0,0,0,
16/4/2020,Pahang,1,0,1,0,0,0,
16/4/2020,Perak,0,0,0,0,0,0,
16/4/2020,Perlis,0,0,0,0,0,0,
16/4/2020,Pulau Pinang,0,0,0,0,0,0,
16/4/2020,Sabah,0,0,0,0,0,0,
16/4/2020,Sarawak,0,0,0,0,0,0,
16/4/2020,Selangor,1,0,1,0,0,0,
16/4/2020,Terengganu,0,0,0,0,0,0,
16/4/2020,W.P. Kuala Lumpur,0,0,0,0,0,0,
16/4/2020,W.P. Labuan,0,0,0,0,0,0,
16/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
17/4/2020,Johor,0,0,0,0,0,0,
17/4/2020,Kedah,0,0,0,0,0,0,
17/4/2020,Kelantan,0,0,0,0,0,0,
17/4/2020,Melaka,0,0,0,0,0,0,
17/4/2020,Negeri Sembilan,0,0,0,0,0,0,
17/4/2020,Pahang,0,0,0,0,0,0,
17/4/2020,Perak,0,0,0,0,0,0,
17/4/2020,Perlis,0,0,0,0,0,0,
17/4/2020,Pulau Pinang,0,0,0,0,0,0,
17/4/2020,Sabah,0,0,0,0,0,0,
17/4/2020,Sarawak,0,0,0,0,0,0,
17/4/2020,Selangor,0,0,0,0,0,0,
17/4/2020,Terengganu,0,0,0,0,0,0,
17/4/2020,W.P. Kuala Lumpur,1,0,1,0,0,0,
17/4/2020,W.P. Labuan,0,0,0,0,0,0,
17/4/2020,W.P. Putrajaya,0,0,0,0,0,0,
18/4/2020,Johor,0,0,0,0,0,0,
18/4/2020,Kedah,0,0,0,0,0,0,
18/4/2020,Kelantan,0,0,0,0,0,0,
18/4/2020,Melaka,0,0,0,0,0,0,
18/4/2020,Negeri Sembilan,0,0,0,0,0,0,
18/4/2020,Pahang,0,0,0,0,0,0,
18/4/2020,Perak,0,0,0,0,0,0,
18/4/2020,Perlis,0,0,0,0,0,0,
